Timestamp,From Bank,From Account,To Bank,To Account,Amount,Currency,Amount Received,Currency Received,Payment Format,Is Laundering
2022/09/08 07:46,0224,800127B30,020,80017D960,735.81,US Dollar,735.81,US Dollar,ACH,1
2022/09/09 12:46,0224,800127B30,001,80016C830,8666.89,US Dollar,8666.89,US Dollar,ACH,1
2022/09/03 05:45,003202,8016D5D80,00425,80025E130,1428.57,Euro,1428.57,Euro,ACH,1
2022/09/03 14:30,00423,8002A9F70,00425,80025E130,2236.63,Euro,2236.63,Euro,ACH,1
2022/09/03 15:06,021260,8008D1FA0,00425,80025E130,15803.68,Euro,15803.68,Euro,ACH,1
2022/09/04 11:36,002692,801A96550,00425,80025E130,9247.17,Euro,9247.17,Euro,ACH,1
2022/09/04 14:14,01231,80174FE00,00425,80025E130,10713.50,Euro,10713.50,Euro,ACH,1
2022/09/04 23:32,021444,800CA6650,00425,80025E130,19325623.57,Euro,19325623.57,Euro,ACH,1
2022/09/05 11:00,011,800A6AE80,00425,80025E130,6494.66,Euro,6494.66,Euro,ACH,1
2022/09/05 11:53,012503,801928040,00425,80025E130,15176.75,Euro,15176.75,Euro,ACH,1
2022/09/05 18:07,011968,801DD0940,00425,80025E130,8298.63,Euro,8298.63,Euro,ACH,1
2022/09/06 02:12,020,800280090,00425,80025E130,45507467.35,Euro,45507467.35,Euro,ACH,1
2022/09/06 07:16,003389,80191AF80,00425,80025E130,6205.87,Euro,6205.87,Euro,ACH,1
2022/09/06 12:03,01639,800D16440,00425,80025E130,13862.57,Euro,13862.57,Euro,ACH,1
2022/09/06 12:56,0224,8006AEAC0,00425,80025E130,3427.49,Euro,3427.49,Euro,ACH,1
2022/09/06 14:40,011,8003489F0,00425,80025E130,13368.92,Euro,13368.92,Euro,ACH,1
2022/09/06 17:01,002293,801C64C50,00425,80025E130,4309.62,Euro,4309.62,Euro,ACH,1
2022/09/07 05:05,020,800443CB0,00425,80025E130,4199.93,Euro,4199.93,Euro,ACH,1
2022/09/07 09:14,00425,80025E130,001110,8018CA480,18227.97,US Dollar,18227.97,US Dollar,ACH,1
2022/09/07 09:36,00425,80025E130,012202,80165B7A0,14177.33,Euro,14177.33,Euro,ACH,1
2022/09/07 18:28,00425,80025E130,001807,800C6C490,183.59,US Dollar,183.59,US Dollar,ACH,1
2022/09/08 10:06,00425,80025E130,012055,800D4BFF0,7195.17,Euro,7195.17,Euro,ACH,1
2022/09/08 20:50,00425,80025E130,00498,801E075B0,302433436.82,Euro,302433436.82,Euro,ACH,1
2022/09/09 15:29,00425,80025E130,00425,800A72060,3730.95,Euro,3730.95,Euro,ACH,1
2022/09/10 13:28,00425,80025E130,012063,8012F6690,2076.08,US Dollar,2076.08,US Dollar,ACH,1
2022/09/10 15:56,00425,80025E130,01422,80073B9A0,9695.36,US Dollar,9695.36,US Dollar,ACH,1
2022/09/03 06:57,012503,801C612A0,01720,800361620,16430.17,Euro,16430.17,Euro,ACH,1
2022/09/03 12:19,01720,800361620,001439,80141BBC0,18804.40,US Dollar,18804.40,US Dollar,ACH,1
2022/09/03 19:09,001439,80141BBC0,012274,800D4A4B0,16047.68,Euro,16047.68,Euro,ACH,1
2022/09/04 09:09,012274,800D4A4B0,01835,801AD6ED0,18524.22,Euro,18524.22,Euro,ACH,1
2022/09/04 16:12,01835,801AD6ED0,001390,801B2C0A0,17011.39,Euro,17011.39,Euro,ACH,1
2022/09/05 02:11,001390,801B2C0A0,011701,800D76D80,19214.06,US Dollar,19214.06,US Dollar,ACH,1
2022/09/05 07:05,011701,800D76D80,001439,801427100,19111.57,US Dollar,19111.57,US Dollar,ACH,1
2022/09/06 12:16,001439,801427100,000,801613450,17651.28,Euro,17651.28,Euro,ACH,1
2022/09/06 14:29,000,801613450,012,8008F4F60,19825.14,US Dollar,19825.14,US Dollar,ACH,1
2022/09/06 19:10,012,8008F4F60,024643,802071440,16918.78,Euro,16918.78,Euro,ACH,1
2022/09/07 00:02,024643,802071440,012503,801C612A0,19111.33,Euro,19111.33,Euro,ACH,1
2022/09/03 11:32,015461,8026EC1C0,006058,8026EC210,1829.31,Euro,1829.31,Euro,ACH,1
2022/09/04 22:11,006058,8026EC210,015461,8026EC1C0,1786.16,Euro,1786.16,Euro,ACH,1
2022/09/04 19:52,011314,8006339D0,0115,8000DA620,11137.79,Saudi Riyal,11137.79,Saudi Riyal,ACH,1
2022/09/03 16:00,0011,8000ADBD0,011222,801911240,19733.03,US Dollar,19733.03,US Dollar,ACH,1
2022/09/04 10:53,011047,800B33860,001807,800FB84D0,4121.20,US Dollar,4121.20,US Dollar,ACH,1
2022/09/03 12:48,01776,8009FBCD0,021393,80098C5C0,19229.92,US Dollar,19229.92,US Dollar,ACH,1
2022/09/03 16:07,011495,800E2B200,003,80189E2F0,14022.61,Euro,14022.61,Euro,ACH,1
2022/09/03 13:35,001889,801DC5F20,005383,80213BDF0,16686.88,Euro,16686.88,Euro,ACH,1
2022/09/05 04:14,00394,8008A3610,011,8013BFFB0,9629.23,Euro,9629.23,Euro,ACH,1
2022/09/03 14:11,020,800656350,014213,801D0AA40,4383.90,Euro,4383.90,Euro,ACH,1
2022/09/03 13:33,011,800246B10,018,80008AAA0,872339.12,Ruble,872339.12,Ruble,ACH,1
2022/09/04 12:43,011,800246B10,0224,800293B20,10060.82,US Dollar,10060.82,US Dollar,ACH,1
2022/09/05 14:14,011,800246B10,000,8001AA5A0,13066.21,Euro,13066.21,Euro,ACH,1
2022/09/03 16:10,0118088,81C1EC380,02514,801A51990,5051.72,Euro,5051.72,Euro,ACH,1
2022/09/04 04:36,0118088,81C1EC380,00531,80124A7F0,9664.69,US Dollar,9664.69,US Dollar,ACH,1
2022/09/04 13:31,0118088,81C1EC380,01231,8001582E0,16086.77,US Dollar,16086.77,US Dollar,ACH,1
2022/09/04 17:55,0118088,81C1EC380,022264,800DC5470,6083.52,Euro,6083.52,Euro,ACH,1
2022/09/07 12:52,0118088,81C1EC380,00394,801B37D60,8140.09,US Dollar,8140.09,US Dollar,ACH,1
2022/09/03 16:43,008488,809C12400,01217,8033479E0,440.60,US Dollar,440.60,US Dollar,ACH,1
2022/09/04 14:47,008488,809C12400,0131636,80D12CD20,9368.32,Euro,9368.32,Euro,ACH,1
2022/09/03 18:38,001277,80220D0A0,011,802BC3160,38952.09,Yuan,38952.09,Yuan,ACH,1
2022/09/05 12:01,011,802BC3160,0224,8023BE570,5899.35,US Dollar,5899.35,US Dollar,ACH,1
2022/09/05 20:43,0224,8023BE570,001277,80220D0A0,6002.17,US Dollar,6002.17,US Dollar,ACH,1
2022/09/04 13:29,0149108,8128ABF50,021939,802AF38A0,737.10,US Dollar,737.10,US Dollar,ACH,1
2022/09/05 18:53,021939,802AF38A0,020,80562A5E0,714.45,US Dollar,714.45,US Dollar,ACH,1
2022/09/05 10:47,008540,806C8ABC0,0235647,80E6D5750,10392.94,Canadian Dollar,10392.94,Canadian Dollar,ACH,1
2022/09/07 18:04,0235647,80E6D5750,00498,808865D20,6587.43,Euro,6587.43,Euro,ACH,1
2022/09/04 13:31,0220015,80860E660,0225412,809FBCD90,1201383.28,Rupee,1201383.28,Rupee,ACH,1
2022/09/05 12:04,0225412,809FBCD90,01291,801B53820,16357.81,US Dollar,16357.81,US Dollar,ACH,1
2022/09/04 09:30,013703,80DB4DA40,022364,8018D1EE0,438.11,US Dollar,438.11,US Dollar,ACH,1
2022/09/05 19:04,022364,8018D1EE0,0220822,80ADE2A60,421.04,US Dollar,421.04,US Dollar,ACH,1
2022/09/05 10:45,0214554,812E00F70,022661,80140EDD0,1051.29,US Dollar,1051.29,US Dollar,ACH,1
2022/09/05 17:08,022661,80140EDD0,0025526,80A1DEB20,81779.42,Rupee,81779.42,Rupee,ACH,1
2022/09/05 15:45,027868,8127983A0,0224,80015E5F0,1335.46,US Dollar,1335.46,US Dollar,ACH,1
2022/09/05 16:24,0224,80015E5F0,0015109,80ACE5560,1071.57,Euro,1071.57,Euro,ACH,1
2022/09/05 13:47,0238669,80E480B70,003389,801EE1EB0,7541.68,US Dollar,7541.68,US Dollar,ACH,1
2022/09/08 07:54,003389,801EE1EB0,00531,805EB8850,7298.49,US Dollar,7298.49,US Dollar,ACH,1
2022/09/04 13:46,001812,800FAB8A0,025,80CAFB7F0,9427.83,UK Pound,9427.83,UK Pound,ACH,1
2022/09/05 18:19,025,80CAFB7F0,0032245,80BE9B140,932869.48,Ruble,932869.48,Ruble,ACH,1
2022/09/04 12:09,0011671,813227DA0,0010,811EE3990,99726.55,Brazil Real,99726.55,Brazil Real,ACH,1
2022/09/04 12:55,0010,811EE3990,017,80D27CE40,23301.02,Canadian Dollar,23301.02,Canadian Dollar,ACH,1
2022/09/04 15:11,0133539,80DC25BF0,006971,8030CE2E0,12942.53,Euro,12942.53,Euro,ACH,1
2022/09/05 14:11,006971,8030CE2E0,00425,800C12E20,12391.31,Euro,12391.31,Euro,ACH,1
2022/09/04 12:56,01720,801590AD0,0110198,8056F4DE0,30017.70,Yuan,30017.70,Yuan,ACH,1
2022/09/04 23:22,0110198,8056F4DE0,0241256,80F51DC30,6056.95,Australian Dollar,6056.95,Australian Dollar,ACH,1
2022/09/04 16:16,0023544,8093AEFD0,017059,802A57570,5005.48,Euro,5005.48,Euro,ACH,1
2022/09/06 15:27,017059,802A57570,0246140,811233720,130217.85,Mexican Peso,130217.85,Mexican Peso,ACH,1
2022/09/04 19:44,022086,80EA1D350,019836,80682DA10,2107714.53,Yen,2107714.53,Yen,ACH,1
2022/09/07 16:00,019836,80682DA10,0012101,804A44F50,133933.86,Yuan,133933.86,Yuan,ACH,1
2022/09/03 08:56,0115,81522E390,0115,81522E390,40877.23,Shekel,40877.23,Shekel,ACH,1
2022/09/05 18:41,012592,800F60FC0,001439,800904880,6605.74,US Dollar,6605.74,US Dollar,ACH,1
2022/09/07 10:26,001439,800904880,001638,801685120,6714.81,US Dollar,6714.81,US Dollar,ACH,1
2022/09/04 05:20,001889,80120C290,012503,80187F280,7922.07,Euro,7922.07,Euro,ACH,1
2022/09/07 00:26,012503,80187F280,001,8009AFA10,9282.95,US Dollar,9282.95,US Dollar,ACH,1
2022/09/05 17:42,011437,800EE0360,002557,801722110,8374.28,Euro,8374.28,Euro,ACH,1
2022/09/07 15:01,002557,801722110,021393,80131B4A0,9278.38,US Dollar,9278.38,US Dollar,ACH,1
2022/09/04 07:52,003653,801699EF0,00498,800800480,910.27,Euro,910.27,Euro,ACH,1
2022/09/06 16:41,00498,800800480,0017,8000CA840,912.82,Swiss Franc,912.82,Swiss Franc,ACH,1
2022/09/04 05:00,00600,801644130,001889,80141F790,17531.81,US Dollar,17531.81,US Dollar,ACH,1
2022/09/06 14:25,001889,80141F790,01595,801EBFEB0,14319.91,Euro,14319.91,Euro,ACH,1
2022/09/06 18:51,01595,801EBFEB0,012,80007AA20,1890081.37,Yen,1890081.37,Yen,ACH,1
2022/09/07 13:20,012,80007AA20,021939,800CA5340,19906.71,US Dollar,19906.71,US Dollar,ACH,1
2022/09/07 17:36,021939,800CA5340,01776,801AD67D0,15832.22,Euro,15832.22,Euro,ACH,1
2022/09/04 05:59,015516,8026EA390,025788,8026EA1A0,5301.51,Euro,5301.51,Euro,ACH,1
2022/09/05 15:09,025788,8026EA1A0,015516,8026EA390,5301.51,Euro,5301.51,Euro,ACH,1
2022/09/04 13:20,01217,800171C40,011,800985CD0,7301.09,US Dollar,7301.09,US Dollar,ACH,1
2022/09/06 20:43,011,800985CD0,020,800299A70,6939.95,Euro,6939.95,Euro,ACH,1
2022/09/04 16:05,01217,800171C40,012063,8011645B0,496.87,US Dollar,496.87,US Dollar,ACH,1
2022/09/07 02:57,012063,8011645B0,020,800299A70,433.99,Euro,433.99,Euro,ACH,1
2022/09/04 16:32,01217,800171C40,001110,800C00510,3188.96,US Dollar,3188.96,US Dollar,ACH,1
2022/09/07 05:49,001110,800C00510,020,800299A70,3023.01,Euro,3023.01,Euro,ACH,1
2022/09/04 17:05,01217,800171C40,014,801674C10,8152.64,Euro,8152.64,Euro,ACH,1
2022/09/07 06:44,014,801674C10,020,800299A70,7507.33,Euro,7507.33,Euro,ACH,1
2022/09/05 07:33,01217,800171C40,011046,80063A4F0,9416.62,US Dollar,9416.62,US Dollar,ACH,1
2022/09/07 08:39,011046,80063A4F0,020,800299A70,8036.15,Euro,8036.15,Euro,ACH,1
2022/09/05 09:35,01217,800171C40,020,8002121A0,10006.88,Euro,10006.88,Euro,ACH,1
2022/09/07 09:26,020,8002121A0,020,800299A70,12087.44,Euro,12087.44,Euro,ACH,1
2022/09/05 12:20,01217,800171C40,022124,800C98800,996.25,US Dollar,996.25,US Dollar,ACH,1
2022/09/07 10:50,022124,800C98800,020,800299A70,912.32,Euro,912.32,Euro,ACH,1
2022/09/05 13:45,01217,800171C40,020,8005141F0,19264.14,US Dollar,19264.14,US Dollar,ACH,1
2022/09/07 11:56,020,8005141F0,020,800299A70,16440.02,Euro,16440.02,Euro,ACH,1
2022/09/05 15:41,01217,800171C40,01835,8009B2760,9293.31,Euro,9293.31,Euro,ACH,1
2022/09/07 19:21,01835,8009B2760,020,800299A70,7461.01,Euro,7461.01,Euro,ACH,1
2022/09/05 22:08,01217,800171C40,00349,8006D1C80,16283.56,US Dollar,16283.56,US Dollar,ACH,1
2022/09/08 07:16,00349,8006D1C80,020,800299A70,13540.29,Euro,13540.29,Euro,ACH,1
2022/09/06 09:09,01217,800171C40,021414,800FEC330,5360.44,US Dollar,5360.44,US Dollar,ACH,1
2022/09/08 07:45,021414,800FEC330,020,800299A70,4857.24,Euro,4857.24,Euro,ACH,1
2022/09/06 16:18,01217,800171C40,020,80113FF50,837.90,US Dollar,837.90,US Dollar,ACH,1
2022/09/08 10:50,020,80113FF50,020,800299A70,695.69,Euro,695.69,Euro,ACH,1
2022/09/04 15:41,003,8026B9BB0,024643,8026B9C00,9959.03,Euro,9959.03,Euro,ACH,1
2022/09/08 08:16,024643,8026B9C00,003,8026B9BB0,9127.28,Euro,9127.28,Euro,ACH,1
2022/09/04 18:04,00600,8003B1500,01217,800130E70,1721.57,US Dollar,1721.57,US Dollar,ACH,1
2022/09/04 19:52,011,800401940,01217,800130E70,6394.70,US Dollar,6394.70,US Dollar,ACH,1
2022/09/05 04:29,003,800316030,01217,800130E70,6529.40,US Dollar,6529.40,US Dollar,ACH,1
2022/09/05 07:59,01217,800104010,01217,800130E70,11848.95,US Dollar,11848.95,US Dollar,ACH,1
2022/09/05 11:16,00498,80045A790,01217,800130E70,19017.34,US Dollar,19017.34,US Dollar,ACH,1
2022/09/05 14:33,012,8001FEE20,01217,800130E70,6738.92,US Dollar,6738.92,US Dollar,ACH,1
2022/09/05 15:14,000,800067220,01217,800130E70,18115.38,US Dollar,18115.38,US Dollar,ACH,1
2022/09/07 11:02,011,8001ACA40,01217,800130E70,11512.13,US Dollar,11512.13,US Dollar,ACH,1
2022/09/08 08:49,001,80038F890,01217,800130E70,9925.59,US Dollar,9925.59,US Dollar,ACH,1
2022/09/08 17:15,001,8001A0FF0,01217,800130E70,8667.07,US Dollar,8667.07,US Dollar,ACH,1
2022/09/05 01:36,00600,800404590,01595,800E7E140,2745.60,Euro,2745.60,Euro,ACH,1
2022/09/05 13:50,014172,80204AE30,005893,8022267D0,20432.56,Yuan,20432.56,Yuan,ACH,1
2022/09/06 12:47,022031,8021D9B90,013590,801B08400,6083.07,Euro,6083.07,Euro,ACH,1
2022/09/06 16:38,011495,800ACF310,011,8008D5040,5229.55,US Dollar,5229.55,US Dollar,ACH,1
2022/09/05 08:32,012063,8010D6810,0224,8001C8B30,10590.69,US Dollar,10590.69,US Dollar,ACH,1
2022/09/06 01:50,015,800D0B6F0,022264,800F8BC30,9341.21,Euro,9341.21,Euro,ACH,1
2022/09/05 16:02,002545,801214800,00349,80079CA40,170016950.76,US Dollar,170016950.76,US Dollar,ACH,1
2022/09/06 11:33,020,800664630,00600,8028862A0,4411.41,Euro,4411.41,Euro,ACH,1
2022/09/06 07:07,002293,801A7F9E0,00394,800714990,2023.48,US Dollar,2023.48,US Dollar,ACH,1
2022/09/05 17:46,011047,8005D6910,001120,801485780,19764.41,US Dollar,19764.41,US Dollar,ACH,1
2022/09/04 19:02,00425,80045AD60,02860,80142C160,2332.96,US Dollar,2332.96,US Dollar,ACH,1
2022/09/05 12:22,02860,80142C160,001439,800A01A30,2134.91,US Dollar,2134.91,US Dollar,ACH,1
2022/09/06 06:55,001439,800A01A30,011255,8019E72C0,2014.24,US Dollar,2014.24,US Dollar,ACH,1
2022/09/06 13:22,011255,8019E72C0,001110,8019B4670,1896.75,US Dollar,1896.75,US Dollar,ACH,1
2022/09/05 09:01,001110,8019B4670,012055,801A0EE20,1572.13,Euro,1572.13,Euro,ACH,1
2022/09/06 08:58,012055,801A0EE20,01231,8009F97C0,1814.03,US Dollar,1814.03,US Dollar,ACH,1
2022/09/05 04:21,01231,8009F97C0,002368,80125CE20,1845.58,US Dollar,1845.58,US Dollar,ACH,1
2022/09/04 19:41,011968,805756EB0,005394,80F98ECB0,7009.17,US Dollar,7009.17,US Dollar,ACH,1
2022/09/05 08:29,011968,805756EB0,01231,8009B5440,13232.59,US Dollar,13232.59,US Dollar,ACH,1
2022/09/05 14:10,011968,805756EB0,0232814,80FE82550,1986.25,Euro,1986.25,Euro,ACH,1
2022/09/06 11:45,011968,805756EB0,008814,80AD106C0,9525.94,US Dollar,9525.94,US Dollar,ACH,1
2022/09/06 15:03,011968,805756EB0,005893,802CCF530,91725.03,Yuan,91725.03,Yuan,ACH,1
2022/09/06 16:35,011968,805756EB0,0021316,8084D0590,3144.96,Euro,3144.96,Euro,ACH,1
2022/09/06 17:07,011968,805756EB0,005383,80224E670,14695.36,Euro,14695.36,Euro,ACH,1
2022/09/07 04:43,011968,805756EB0,015640,8050C86F0,4835.59,US Dollar,4835.59,US Dollar,ACH,1
2022/09/07 16:05,011968,805756EB0,0024063,80EA08F30,17924.36,US Dollar,17924.36,US Dollar,ACH,1
2022/09/07 17:36,011968,805756EB0,0115332,809713AD0,16115.40,Euro,16115.40,Euro,ACH,1
2022/09/07 18:45,011968,805756EB0,023041,8061FBE10,12249.89,US Dollar,12249.89,US Dollar,ACH,1
2022/09/08 06:37,011968,805756EB0,021260,8010542C0,19729.08,US Dollar,19729.08,US Dollar,ACH,1
2022/09/08 18:17,011968,805756EB0,0013577,8054F7BB0,92046.04,Yuan,92046.04,Yuan,ACH,1
2022/09/04 20:06,001889,80100F490,011,80045F260,3528.40,Euro,3528.40,Euro,ACH,1
2022/09/05 10:06,011,80045F260,002557,801CA1FC0,3528.40,Euro,3528.40,Euro,ACH,1
2022/09/05 13:15,002557,801CA1FC0,020,8003893F0,3528.40,Euro,3528.40,Euro,ACH,1
2022/09/05 20:23,020,8003893F0,003,800E87480,3528.40,Euro,3528.40,Euro,ACH,1
2022/09/06 07:07,003,800E87480,002293,800E25CE0,3528.40,Euro,3528.40,Euro,ACH,1
2022/09/07 00:02,002293,800E25CE0,022224,8023372F0,4127.23,US Dollar,4127.23,US Dollar,ACH,1
2022/09/08 00:13,022224,8023372F0,011,80042D370,4127.23,US Dollar,4127.23,US Dollar,ACH,1
2022/09/08 01:43,011,80042D370,001120,8008FD1B0,4127.23,US Dollar,4127.23,US Dollar,ACH,1
2022/09/08 11:41,001120,8008FD1B0,012,800535400,4127.23,US Dollar,4127.23,US Dollar,ACH,1
2022/09/08 18:36,012,800535400,001889,80100F490,4165.77,US Dollar,4165.77,US Dollar,ACH,1
2022/09/04 21:12,022595,80279F8B0,001812,80279F810,19583.62,US Dollar,19583.62,US Dollar,ACH,1
2022/09/06 14:54,001812,80279F810,001120,800E36A50,12395.95,US Dollar,12395.95,US Dollar,ACH,1
2022/09/05 10:58,012202,802678A10,025634,802678820,0.06,Euro,0.06,Euro,ACH,1
2022/09/05 00:58,020,80016A780,011,80074CD00,75571.98,Yuan,75571.98,Yuan,ACH,1
2022/09/05 09:39,020,80016A780,011255,800881A50,6159.81,US Dollar,6159.81,US Dollar,ACH,1
2022/09/05 11:40,020,80016A780,00498,801361B40,7523.93,Euro,7523.93,Euro,ACH,1
2022/09/05 12:28,020,80016A780,001390,80151B8A0,4146.53,Euro,4146.53,Euro,ACH,1
2022/09/05 17:06,020,80016A780,020,80036FB10,4266.92,US Dollar,4266.92,US Dollar,ACH,1
2022/09/06 07:17,020,80016A780,000,8017CAFB0,6075.53,Euro,6075.53,Euro,ACH,1
2022/09/06 10:21,020,80016A780,011255,800E79DA0,7715.23,US Dollar,7715.23,US Dollar,ACH,1
2022/09/06 14:00,020,80016A780,012274,800D59530,9105.70,Euro,9105.70,Euro,ACH,1
2022/09/07 14:44,020,80016A780,01595,8008B4380,152938.65,Euro,152938.65,Euro,ACH,1
2022/09/08 09:27,020,80016A780,011314,800A4A720,345.49,Euro,345.49,Euro,ACH,1
2022/09/08 15:21,020,80016A780,011,800AFACB0,13368.52,US Dollar,13368.52,US Dollar,ACH,1
2022/09/09 00:03,020,80016A780,01394,8008AF1D0,10917.92,US Dollar,10917.92,US Dollar,ACH,1
2022/09/05 14:32,011,800F73DD0,01394,8003931B0,15812.41,US Dollar,15812.41,US Dollar,ACH,1
2022/09/05 05:05,014,800BB6FB0,001638,800EAF030,19045.22,US Dollar,19045.22,US Dollar,ACH,1
2022/09/05 11:35,012,800202580,014,801755DE0,145.44,Euro,145.44,Euro,ACH,1
2022/09/05 08:07,00349,80041AD20,001126,801097930,1709.49,Euro,1709.49,Euro,ACH,1
2022/09/06 13:50,012,800855860,00498,800314730,1235.21,Euro,1235.21,Euro,ACH,1
2022/09/06 12:11,003671,801D9E210,01291,800EAE3B0,7698.74,US Dollar,7698.74,US Dollar,ACH,1
2022/09/06 13:50,00498,8008DCDB0,012202,802362C00,6040.04,Euro,6040.04,Euro,ACH,1
2022/09/05 13:04,011046,8007D88F0,021260,80091B510,8575.55,US Dollar,8575.55,US Dollar,ACH,1
2022/09/06 11:46,011,800E12FF0,021393,800AB65D0,12293.66,US Dollar,12293.66,US Dollar,ACH,1
2022/09/06 20:02,020,800F98370,000,8002527A0,5273.06,Euro,5273.06,Euro,ACH,1
2022/09/06 05:42,01768,800454490,012,8006732A0,9175.32,US Dollar,9175.32,US Dollar,ACH,1
2022/09/05 09:25,001120,80084AA90,001120,80089C840,6961.54,US Dollar,6961.54,US Dollar,ACH,1
2022/09/06 16:47,021828,800AFB710,01231,8005BB390,81563206.75,US Dollar,81563206.75,US Dollar,ACH,1
2022/09/06 19:31,011,8003A6810,00349,80050CE20,15080.17,US Dollar,15080.17,US Dollar,ACH,1
2022/09/05 09:21,003,800242970,01217,800873AF0,14745.77,US Dollar,14745.77,US Dollar,ACH,1
2022/09/06 14:52,020,8002EAF30,01394,80065F870,6178.15,US Dollar,6178.15,US Dollar,ACH,1
2022/09/05 12:27,020,800104CB0,011046,8006030E0,2539.26,US Dollar,2539.26,US Dollar,ACH,1
2022/09/06 05:42,014,800A4D900,003,800D584E0,6056.74,Euro,6056.74,Euro,ACH,1
2022/09/05 16:43,012,8002DCE40,020,800213370,8920.33,US Dollar,8920.33,US Dollar,ACH,1
2022/09/05 15:12,011701,800B06450,00498,80030F9B0,149490434.84,Euro,149490434.84,Euro,ACH,1
2022/09/06 11:35,0224,800C5DA30,004308,801A6F250,1927897655.23,Euro,1927897655.23,Euro,ACH,1
2022/09/06 01:52,022031,801996ED0,022661,8016C96A0,16466.28,US Dollar,16466.28,US Dollar,ACH,1
2022/09/06 10:11,011437,801731A30,011,800C134F0,13044.33,Euro,13044.33,Euro,ACH,1
2022/09/07 09:29,01720,800C120A0,011047,80091D670,1045.04,US Dollar,1045.04,US Dollar,ACH,1
2022/09/05 15:08,011701,800AF0150,01217,8010F3490,3040.96,US Dollar,3040.96,US Dollar,ACH,1
2022/09/06 18:28,01291,800668410,022129,8012C56D0,7599.54,US Dollar,7599.54,US Dollar,ACH,1
2022/09/05 10:45,001110,8009E7150,011,800ECCA40,77112.10,Yuan,77112.10,Yuan,ACH,1
2022/09/05 15:23,001110,8009E7150,011255,800AC36C0,8452.95,US Dollar,8452.95,US Dollar,ACH,1
2022/09/06 12:34,001110,8009E7150,0224,80014D2B0,10341.00,US Dollar,10341.00,US Dollar,ACH,1
2022/09/06 15:29,001110,8009E7150,01422,800903590,19589.62,US Dollar,19589.62,US Dollar,ACH,1
2022/09/07 13:53,001110,8009E7150,021876,8012BD890,16753.04,Euro,16753.04,Euro,ACH,1
2022/09/08 23:08,001110,8009E7150,01291,80073EDC0,19789.85,US Dollar,19789.85,US Dollar,ACH,1
2022/09/09 02:52,001110,8009E7150,011495,8009FFC20,8460.93,US Dollar,8460.93,US Dollar,ACH,1
2022/09/05 13:20,000,800315AB0,020,8002D0390,4918.12,US Dollar,4918.12,US Dollar,ACH,1
2022/09/06 12:11,000,800315AB0,01595,8003BDE80,4629.53,Euro,4629.53,Euro,ACH,1
2022/09/06 14:44,000,800315AB0,003,800278E20,8080.06,Euro,8080.06,Euro,ACH,1
2022/09/06 23:38,000,800315AB0,00498,80030FC40,9187.74,Euro,9187.74,Euro,ACH,1
2022/09/07 14:07,000,800315AB0,01768,80045D960,6041.45,Euro,6041.45,Euro,ACH,1
2022/09/08 09:27,000,800315AB0,011,8003A7540,123.14,US Dollar,123.14,US Dollar,ACH,1
2022/09/08 15:15,000,800315AB0,011,8000F9340,11030.79,US Dollar,11030.79,US Dollar,ACH,1
2022/09/08 15:35,000,800315AB0,01394,8002BC1F0,17737.39,US Dollar,17737.39,US Dollar,ACH,1
2022/09/05 13:45,014,800455330,014172,8018DFEE0,4493.48,Euro,4493.48,Euro,ACH,1
2022/09/07 02:32,014172,8018DFEE0,003202,80151E540,4316.52,US Dollar,4316.52,US Dollar,ACH,1
2022/09/05 19:24,014,800455330,012,80021E580,15532.80,US Dollar,15532.80,US Dollar,ACH,1
2022/09/07 05:33,012,80021E580,003202,80151E540,15212.48,US Dollar,15212.48,US Dollar,ACH,1
2022/09/05 19:34,014,800455330,011495,8009EB540,10750.67,US Dollar,10750.67,US Dollar,ACH,1
2022/09/07 12:02,011495,8009EB540,003202,80151E540,9875.61,US Dollar,9875.61,US Dollar,ACH,1
2022/09/06 04:31,014,800455330,02860,801E3E2C0,278.22,US Dollar,278.22,US Dollar,ACH,1
2022/09/08 13:18,02860,801E3E2C0,003202,80151E540,234.83,US Dollar,234.83,US Dollar,ACH,1
2022/09/06 05:54,014,800455330,021876,801CDF300,5524.94,Euro,5524.94,Euro,ACH,1
2022/09/08 14:43,021876,801CDF300,003202,80151E540,5193.97,US Dollar,5193.97,US Dollar,ACH,1
2022/09/06 12:08,014,800455330,014213,8018D8DA0,573.49,Euro,573.49,Euro,ACH,1
2022/09/08 15:14,014213,8018D8DA0,003202,80151E540,700.96,US Dollar,700.96,US Dollar,ACH,1
2022/09/06 12:54,014,800455330,011968,80147A330,4863.81,US Dollar,4863.81,US Dollar,ACH,1
2022/09/08 16:04,011968,80147A330,003202,80151E540,4482.06,US Dollar,4482.06,US Dollar,ACH,1
2022/09/06 14:09,014,800455330,001126,801AC8BC0,11539.34,Euro,11539.34,Euro,ACH,1
2022/09/09 02:19,001126,801AC8BC0,003202,80151E540,13505.95,US Dollar,13505.95,US Dollar,ACH,1
2022/09/06 15:31,014,800455330,001,8011CABC0,18416.02,US Dollar,18416.02,US Dollar,ACH,1
2022/09/09 08:12,001,8011CABC0,003202,80151E540,15417.26,US Dollar,15417.26,US Dollar,ACH,1
2022/09/06 19:33,014,800455330,01217,800A17D20,14989.19,US Dollar,14989.19,US Dollar,ACH,1
2022/09/09 13:11,01217,800A17D20,003202,80151E540,14989.19,US Dollar,14989.19,US Dollar,ACH,1
